"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"DGKZ",0.321692106690538,7.11800976902938,4.77414553723404,7.29232970070814e-06,8.41298643466272e-05,3.44118955574931,"Not Sig"
"ATP11A",0.450654883093621,5.97076346416981,4.77370219050671,7.30504202319577e-06,8.42332158060071e-05,3.4395364369583,"Not Sig"
"SGK3",-0.378766386857993,8.62548318487271,-4.77327274135503,7.31737640554184e-06,8.43321053743982e-05,3.43793522224804,"Not Sig"
"NKRF",0.451418841613536,7.95691842328674,4.77209289548437,7.35136761142661e-06,8.46803582303911e-05,3.43353655439487,"Not Sig"
"SLC4A4",-1.27819307263959,7.37463025311924,-4.77183858428912,7.35871437950708e-06,8.47214940799176e-05,3.43258852021883,"Down"
"CREBL2",-0.361381039667545,9.41140125841648,-4.77143176085227,7.3704819101704e-06,8.48134582473403e-05,3.43107200335698,"Not Sig"
"ADAR",0.318071913536846,11.2065698435776,4.77079202392761,7.38902358956088e-06,8.49832395316026e-05,3.42868740407659,"Not Sig"
"ZNF343",0.264610203863756,5.54212126723809,4.76868386615007,7.4504466064237e-06,8.56457845294781e-05,3.42083060916272,"Not Sig"
"TMEM237",0.476484818759192,6.12370825321709,4.7682532485455,7.4630539699149e-06,8.57467834259706e-05,3.41922600533695,"Not Sig"
"MICOS10",-0.342424077507156,9.40742766356389,-4.76761409721229,7.48180492405328e-06,8.59182296268329e-05,3.41684449863954,"Not Sig"
"EEF1E1",0.509032344905659,9.04831294051011,4.76680688361418,7.50555185728027e-06,8.61468430309525e-05,3.41383704599241,"Not Sig"
"MRPS2",0.44389947190221,8.58545105296503,4.76638983461236,7.51784947823083e-06,8.62438775265959e-05,3.41228335221082,"Not Sig"
"MTBP",0.209403136041002,3.99794162836563,4.76551982986073,7.5435666287636e-06,8.64506327520061e-05,3.40904244701019,"Not Sig"
"SLC9A3",-1.2645954861136,8.19527636434785,-4.76540051892147,7.54710009911582e-06,8.64506327520061e-05,3.40859802137148,"Down"
"WDR3",0.309953744604559,6.40327002847736,4.76538937056118,7.54743034721601e-06,8.64506327520061e-05,3.40855649476661,"Not Sig"
"SLCO5A1-AS1",0.41174744134901,4.22851445999078,4.76524733536499,7.55163908916026e-06,8.6454708939626e-05,3.40802743175483,"Not Sig"
"RCC1",0.469938401858059,7.98118425063907,4.76484153846913,7.56367611547764e-06,8.65483571418678e-05,3.40651593987001,"Not Sig"
"FNBP1",-0.703124560198599,8.41806763200455,-4.76462991124763,7.56996094916242e-06,8.657612321012e-05,3.40572771073706,"Not Sig"
"ARMC10P1",0.444183162973394,9.94519880305046,4.76229292133143,7.63970270814832e-06,8.73292353887621e-05,3.39702466810944,"Not Sig"
"TGDS",0.472764939660257,8.60619873650897,4.76156952343494,7.66141712650057e-06,8.75328609478341e-05,3.39433120270876,"Not Sig"
"TMEM79",0.328291981587395,5.71793196828662,4.76135342587367,7.66791541776267e-06,8.75625211497082e-05,3.39352664088826,"Not Sig"
"GPT2",0.937519963995678,7.10633025148067,4.76078409453662,7.68506151340925e-06,8.77136802133216e-05,3.39140704012192,"Not Sig"
"DCLK1",-0.919561024333878,5.25121051848205,-4.76030056022953,7.69965300658973e-06,8.78355433730895e-05,3.38960697305736,"Not Sig"
