"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"GLTPD2",-0.0338053787163535,4.80432920477688,-0.496803875234423,0.620588527690304,0.703585273764779,-7.02284980833085,"Not Sig"
"BTBD8",-0.0348014774716559,4.6728159622058,-0.496764827785999,0.620615952471932,0.703585273764779,-7.02286925579559,"Not Sig"
"GTF2H5",-0.027961512071955,5.33056468072307,-0.496760895948772,0.620618714008034,0.703585273764779,-7.02287121395111,"Not Sig"
"PON1",-0.0211670410381228,3.71594716742157,-0.496642392074243,0.620701948065465,0.703644084704505,-7.02293022468112,"Not Sig"
"NOL4",0.0483293144917738,4.10297435218446,0.496546599641942,0.620769233804738,0.70368481118184,-7.02297791568656,"Not Sig"
"LINC00581",-0.0319980658279748,5.0659441053639,-0.496187144759341,0.621021747954906,0.703935492137813,-7.02315679152859,"Not Sig"
"SLC43A3",0.0731984706910289,7.42944825740449,0.49604465465384,0.621121858678563,0.704013405409318,-7.02322766335495,"Not Sig"
"TMIE",0.0216982477123295,4.56076378953169,0.495816607552208,0.621282094904314,0.704152960911132,-7.02334104746287,"Not Sig"
"KCNK2",0.0220270714619666,4.51131839037239,0.495780106003067,0.621307744243482,0.704152960911132,-7.02335919107437,"Not Sig"
"POMT2",-0.022863436653795,6.48777375249175,-0.495170820484721,0.621735953294904,0.704602679595169,-7.02366184895016,"Not Sig"
"SDAD1-AS1",-0.016654376637661,3.30727741955433,-0.49495898864668,0.621884860359842,0.704735840695646,-7.02376698808434,"Not Sig"
"HK2-DT",-0.0444458708676843,5.22551482754911,-0.494872996634677,0.621945312888355,0.704768754464286,-7.02380965599361,"Not Sig"
"EIF1",-0.0307541332277665,10.609938905153,-0.494563656980871,0.622162800639051,0.704979603269185,-7.02396308460165,"Not Sig"
"POLR1G",-0.0555848185768326,7.66573553373232,-0.494476728552274,0.62222392354152,0.705013260974963,-7.02400618284783,"Not Sig"
"CDK5",0.0464596857913042,7.73043005988164,0.494180948194086,0.622431918551642,0.705213320897768,-7.02415277137127,"Not Sig"
"RAB27B",-0.0653312582687517,6.65366962753716,-0.494085280826863,0.622499199140801,0.705253939691024,-7.02420016538055,"Not Sig"
"PCOLCE2",0.126338122032835,5.48230368485619,0.493916796555889,0.622617697930061,0.705352578575889,-7.0242836110015,"Not Sig"
"TLE6",0.0255367416177057,5.15362834347512,0.493773883613289,0.622718219624696,0.705430842596858,-7.0243543696652,"Not Sig"
"SEPTIN5",-0.0225756833197144,5.35953059618452,-0.493608302721798,0.622834694384035,0.705527169836103,-7.02443632616025,"Not Sig"
"KRTAP5-8",-0.0270526106802267,7.26789492668576,-0.493548277912228,0.622876920077487,0.705539384634969,-7.02446602949916,"Not Sig"
"CLDND1",-0.0384327482459321,7.74803934010622,-0.493039334839967,0.623234997302484,0.705909348567485,-7.02471773616366,"Not Sig"
"PAGE1",0.0214332030523199,3.88859530007558,0.492872514548718,0.623352386832352,0.706006673134017,-7.02480018385335,"Not Sig"
"LINC00639",0.031212477192744,5.05244379769454,0.492452375924221,0.623648076708808,0.706280530378763,-7.02500770628618,"Not Sig"
"LAMB4",0.0121024494865862,3.67897599864521,0.492426754685556,0.623666110708763,0.706280530378763,-7.02502035589661,"Not Sig"
"PDE6G",-0.0335650110385313,7.08083808683284,-0.492394790636141,0.623688609539426,0.706280530378763,-7.02503613613543,"Not Sig"
"BLID",-0.0198440043991024,3.79214783617168,-0.49229033122165,0.623762138843293,0.706311890587304,-7.02508769929709,"Not Sig"
"DNAI3",-0.0249380922001716,3.65573780944103,-0.492266013851019,0.623779256462793,0.706311890587304,-7.02509970125459,"Not Sig"
"FXN",-0.032969226884866,6.35501420703835,-0.49192099445702,0.624022146711353,0.706534417908311,-7.02526992374778,"Not Sig"
"TSC22D1-AS1",-0.0366039963612241,4.52318226126052,-0.491897404643617,0.624038755226384,0.706534417908311,-7.02528155793829,"Not Sig"
"CCDC144BP",-0.0188911648964587,3.23687705502133,-0.491525417712704,0.624300680009855,0.706759646775699,-7.02546494372424,"Not Sig"
"CCDC144CP",-0.0188911648964587,3.23687705502133,-0.491525417712704,0.624300680009855,0.706759646775699,-7.02546494372424,"Not Sig"
"FOXD1",0.104969043920493,4.9138739054039,0.490962041766099,0.62469745830595,0.707110019564465,-7.02574241966957,"Not Sig"
"PRSS3P3",0.0258074634792935,5.92441315452106,0.490949476607602,0.624706309045059,0.707110019564465,-7.02574860469906,"Not Sig"
"RAB9BP1",0.01723855296546,3.35837766423312,0.490941509177034,0.62471192123116,0.707110019564465,-7.02575252647756,"Not Sig"
"UNC5A",-0.0256672110301279,4.32344419108291,-0.490907007245499,0.624736224335555,0.707110019564465,-7.0257695085036,"Not Sig"
"TIMELESS",-0.0399942664685673,6.30995135711391,-0.490587227641192,0.624961496324813,0.707329315849514,-7.02592684917367,"Not Sig"
"LTBR",-0.0217068099332147,6.60982472580184,-0.49048202069811,0.625035618219411,0.707377527473918,-7.02597859169623,"Not Sig"
"ESCO1",0.041159718355444,6.62232227235215,0.490004927130248,0.625371795390908,0.707722297598173,-7.02621309574764,"Not Sig"
"HSPB6",-0.0550339296507207,4.62600790074559,-0.489874128772406,0.625463974437502,0.7077909184731,-7.02627734694726,"Not Sig"
"NUP153",-0.0359352184299571,9.86812517580152,-0.48965214675423,0.625620428040743,0.707932263479891,-7.02638635064502,"Not Sig"
"DMTF1-AS1",-0.0311364358252737,6.13883989713172,-0.489467743437654,0.6257504091059,0.708043640256532,-7.02647686405966,"Not Sig"
"METTL1",0.0464243479563962,7.4784736635159,0.489372391247363,0.625817625008376,0.70806531344754,-7.02652365389104,"Not Sig"
"MTTP",0.102777333619302,4.15098490191296,0.489351044077451,0.625832673541827,0.70806531344754,-7.02653412781993,"Not Sig"
"C20orf144",-0.0236107853874064,4.26553828199772,-0.489171161698346,0.625959486625231,0.708173082604798,-7.02662236855783,"Not Sig"
"SCN7A",-0.0853275784044065,4.48268100255414,-0.489108822646491,0.626003436899451,0.708187099601047,-7.02665294125684,"Not Sig"
"CPSF6",-0.0314999967796599,8.51602949755294,-0.489001346965248,0.626079212571484,0.708237116903182,-7.02670564103896,"Not Sig"
"CEP44",0.0338887638670027,6.26241646757343,0.488734547470764,0.626267336777404,0.708414214344315,-7.02683641411001,"Not Sig"
"FTH1P5",0.0240080157768006,13.7726277055645,0.488556048572528,0.626393212765658,0.708520884224649,-7.02692386658763,"Not Sig"
"JCHAIN",0.11618865023083,13.4384845383189,0.488472762172031,0.626451949455044,0.70855160511224,-7.02696466046316,"Not Sig"
"MGC4859",0.0162270960177624,3.306474478118,0.488272873733268,0.626592928104394,0.708675338393876,-7.02706253807308,"Not Sig"
"AOC3",0.129898072183453,8.20891494641793,0.488137375758315,0.626688500912849,0.708718177495218,-7.02712886351618,"Not Sig"
"AIRIM",0.0417881918668197,7.53790304835428,0.488129616882726,0.62669397378939,0.708718177495218,-7.02713266088494,"Not Sig"
"GFER",0.0353234413231185,7.12670606170103,0.487987343283272,0.626794332996944,0.708795950114318,-7.02720228215239,"Not Sig"
"LINC00668",-0.133164454340144,7.03542229544172,-0.487858276351163,0.626885382356861,0.708863187598548,-7.02726542330699,"Not Sig"
"PRAME",-0.0597513852972478,4.9736033908121,-0.487716127840856,0.626985666716747,0.708940860441274,-7.02733494491234,"Not Sig"
"FGF14-AS2",-0.0419541871604077,4.6751716997765,-0.487658454025729,0.627026357019825,0.708951145075473,-7.02736314611881,"Not Sig"
"TNXA",0.076674396443102,6.98164049611,0.487039971235883,0.627462784478664,0.709408848738688,-7.02766536188575,"Not Sig"
"LINC00052",-0.0210141345341777,4.09253856168979,-0.486825661310863,0.627614041521766,0.709544109114617,-7.02776999342259,"Not Sig"
"OR7E2P",-0.0169920610463103,3.76938158692573,-0.486763213560962,0.627658119293727,0.709558191285805,-7.02780047338005,"Not Sig"
"ANGPTL7",-0.0494996125951896,4.91404808696125,-0.486624591041746,0.627755968670809,0.709633056977546,-7.02786811938305,"Not Sig"
"CHAT",-0.02389447825038,4.47546407756657,-0.486306373116201,0.627980614113077,0.709851241755243,-7.02802333314985,"Not Sig"
"AIFM2",-0.0472230569842917,8.17359235039696,-0.486056325294177,0.628157159586884,0.71001503646837,-7.02814522546688,"Not Sig"
"PLEKHA2",-0.0572507907763598,7.14545956242668,-0.485635387317553,0.62845441040376,0.710315242786983,-7.02835028181466,"Not Sig"
"CABS1",-0.0157785875007392,3.20847286776856,-0.485538461304278,0.628522864651372,0.710356832875599,-7.02839747346959,"Not Sig"
"ATXN3L",-0.0152359209612047,3.4234060144738,-0.484800060558328,0.629044468743119,0.710910543144137,-7.02875668090789,"Not Sig"
"MICD",-0.0275657530905695,5.79686239194907,-0.48448168000367,0.629269429964123,0.711128965499847,-7.02891139471454,"Not Sig"
"FAM3D",-0.108978683846383,11.9228981558993,-0.484393584798202,0.629331682428025,0.711163500126023,-7.02895418583317,"Not Sig"
"KLHL35",0.0329790960602763,5.28309813554431,0.484289389205286,0.629405315687761,0.711210891263857,-7.02900478751886,"Not Sig"
"SCART1",-0.020340419369191,5.98524782955879,-0.484222432960599,0.629452634509574,0.711228544526931,-7.02903729852424,"Not Sig"
"XKR6",-0.015757686883382,5.06070911850051,-0.483823335105327,0.629734714094203,0.711511442576024,-7.02923099013359,"Not Sig"
"IRF3",-0.030142678017639,8.05409633733109,-0.483696354402736,0.629824474696018,0.711577029741904,-7.02929258355713,"Not Sig"
"MAPK4",-0.0254414846129345,5.444110021999,-0.483564060586798,0.629917996967538,0.71164686003195,-7.02935673706334,"Not Sig"
"SUZ12",0.0279110648698628,7.44456818051423,0.483437118555264,0.630007741584657,0.711712415718578,-7.02941827890926,"Not Sig"
"KBTBD8",0.0665927098489583,7.15563676798496,0.483011967170956,0.630308352690005,0.712016166230922,-7.02962427642969,"Not Sig"
"SCRG1",0.0835166186330314,4.33078527138619,0.482905851515328,0.630383393430499,0.712065087600653,-7.02967566426802,"Not Sig"
"LINC00880",-0.0199663253017999,4.56599824892028,-0.482784183077038,0.630469437249843,0.712126432218325,-7.02973456991734,"Not Sig"
"FBXW12",0.0235422021316625,4.80816435215644,0.482670391081109,0.630549915470248,0.712181484533996,-7.02978964883494,"Not Sig"
"ZNF385B",-0.058451945274558,4.13808575619801,-0.482518410643917,0.630657409028797,0.712267042540627,-7.02986319202227,"Not Sig"
"KCNQ1OT1",-0.0176547560482323,5.01992729616737,-0.482448130062713,0.63070712015367,0.712287335503961,-7.02989719293879,"Not Sig"
"MAGEA5P",0.049686793545022,4.13820729474021,0.482280462003434,0.630825722622887,0.712385424757674,-7.02997828887484,"Not Sig"
"GALP",0.0196729215312228,3.52385191361607,0.48169975859369,0.631236566497254,0.712813512940058,-7.03025894073249,"Not Sig"
"KIAA1143P1",-0.0337853771300711,8.73367413676942,-0.481110080433809,0.631653878608089,0.713233360944964,-7.03054358590778,"Not Sig"
"CAMK2G",-0.0298811216241264,6.25422526096774,-0.481084567811533,0.631671936452572,0.713233360944964,-7.03055589334966,"Not Sig"
"LINC00424",-0.014565337553015,4.74333440645239,-0.480837490206478,0.631846829649793,0.713359320941739,-7.03067505148128,"Not Sig"
"TRMT61A",-0.0174861649774023,7.41688341691665,-0.4808371443812,0.63184707445595,0.713359320941739,-7.0306752182198,"Not Sig"
"LINC01010",0.0256573578499752,5.69007743148882,0.480757872577507,0.631903191233981,0.713386783462432,-7.03071343570932,"Not Sig"
"MGC27382",0.0153931242242797,3.16935350097994,0.480334479782534,0.63220294895663,0.713689287701254,-7.03091745019915,"Not Sig"
"NPB",-0.0213145869129816,7.5759410655668,-0.480094105961056,0.632373158513577,0.713845522883899,-7.03103319627667,"Not Sig"
"PDCD2",-0.0288500761589567,7.17252166190161,-0.479761241619741,0.632608893658097,0.714075706262591,-7.03119338372586,"Not Sig"
"BANCR",0.0255244763033646,5.01136374236727,0.479686536913045,0.632661804889665,0.714099509050261,-7.03122931939339,"Not Sig"
"SNAP91",0.0521219143125178,4.17152523217104,0.479533911278131,0.63276991125782,0.714156136227879,-7.03130272054463,"Not Sig"
"MYOM1",0.0762602511001766,5.61206697717481,0.479525841658805,0.632775627277628,0.714156136227879,-7.03130660076206,"Not Sig"
"NR4A3",-0.0785708373237366,5.48805908525711,-0.479374980431212,0.63288249215928,0.714207263921732,-7.03137912932302,"Not Sig"
"PRSS21",0.108499837187206,5.54656425606129,0.479372024000074,0.632884586470864,0.714207263921732,-7.0313805504402,"Not Sig"
"LINC02240",0.0177538802666239,3.88557431178258,0.479164389161393,0.633031680778117,0.714335271984688,-7.03148033594378,"Not Sig"
"ADPRH",0.0269977919686744,5.53367459526095,0.479122034133546,0.633061688073778,0.714335271984688,-7.03150068571466,"Not Sig"
"LHFPL5",0.0205410288437031,4.04185350506792,0.478531894916171,0.633479848305879,0.714764868855062,-7.03178403610489,"Not Sig"
"OR52A1",-0.0237780090602531,4.07753374914715,-0.478494831162453,0.633506114879873,0.714764868855062,-7.03180182036189,"Not Sig"
"FGF14-IT1",-0.0193047444021039,4.01502648542318,-0.478443707286194,0.633542346441124,0.714769808024153,-7.03182634882236,"Not Sig"
"TLR6",0.0267910696420977,5.21162910507423,0.478317477962536,0.633631809165109,0.714834799691095,-7.03188690057273,"Not Sig"
"NCAL1",-0.0376558261641309,6.25551294764522,-0.478084731488999,0.63379677825789,0.714984963417062,-7.03199850654728,"Not Sig"
"OOEP",0.0399190063892698,6.00178785464314,0.477905664057126,0.633923712623299,0.715092207297114,-7.03208433571294,"Not Sig"
"AACS",-0.0466574430041025,8.98709233413996,-0.477712444537796,0.634060691180169,0.71521077008957,-7.03217691226925,"Not Sig"
"AFAP1-AS1",0.0862482469301273,4.49045760198778,0.47707076336525,0.634515687872089,0.715688022527486,-7.03248409141801,"Not Sig"
"ZNF660",-0.01683919761743,4.26102812634416,-0.476842392039984,0.634677652983834,0.71583472507184,-7.03259331594364,"Not Sig"
"TOR1AIP1",-0.0458719759802184,7.89038575380797,-0.476678899565982,0.634793615760976,0.71591041834715,-7.03267147851888,"Not Sig"
"CCDC85C",0.0367984474090841,7.5159494495518,0.476657811208018,0.634808574083215,0.71591041834715,-7.03268155851175,"Not Sig"
"TMEM200A",-0.15327760839426,9.27776772426997,-0.476570022350027,0.634870845807113,0.715944663235793,-7.03272351581035,"Not Sig"
"IL3",-0.0191707898895284,3.77724901802453,-0.476424421865354,0.634974131145519,0.716021997979655,-7.03279308631511,"Not Sig"
"LINC01616",-0.0198900256880883,4.12365564566704,-0.476383385587301,0.635003242559612,0.716021997979655,-7.03281269035982,"Not Sig"
"SCN2A",0.0288103719700308,3.88578890697472,0.476280949274991,0.635075914080105,0.71606795819524,-7.03286161938915,"Not Sig"
"PSMD1",0.0302531309297294,10.500819796337,0.476180567400653,0.635147131588467,0.716112274430389,-7.03290955695556,"Not Sig"
"WDTC1",-0.0247292934941497,7.59454364819623,-0.47567508476325,0.635505806423104,0.716479784469202,-7.03315079846362,"Not Sig"
"SUGT1P3",0.0193326293581819,4.44516529016739,0.475631199150534,0.635536950402201,0.716479784469202,-7.03317173084065,"Not Sig"
"FEN1",-0.0634885506234397,9.11064318810992,-0.475260674420461,0.635799924095966,0.716740240984144,-7.03334838560131,"Not Sig"
"CIMAP1C",0.042403614438018,4.35834004006439,0.474711231477242,0.636189967991933,0.717143910970109,-7.03361009093624,"Not Sig"
"GNE",-0.0847550952490046,10.9873852783464,-0.474607494486267,0.636263621338654,0.717190907681623,-7.03365946813777,"Not Sig"
"USP6NL-AS1",-0.0221392506417049,4.34553414165339,-0.474363247927619,0.636437051038549,0.717350361073639,-7.03377568332523,"Not Sig"
"SCARNA15",0.0492468240035455,6.63724358033721,0.474245009004303,0.636521015046491,0.717372931021005,-7.03383192132229,"Not Sig"
"SNHG21",0.0492468240035455,6.63724358033721,0.474245009004303,0.636521015046491,0.717372931021005,-7.03383192132229,"Not Sig"
"SLC66A2",0.0426041179137826,8.37274804792525,0.473891590943971,0.636772013145445,0.717619768116651,-7.03399993446513,"Not Sig"
"SEPHS1",-0.0245530974400143,8.43087681400615,-0.473825933404135,0.636818647913146,0.717636281665483,-7.03403113400032,"Not Sig"
"TAF9",0.0321941502897545,10.520288308913,0.473628295913511,0.636959033290422,0.717728315224201,-7.03412502258785,"Not Sig"
"SYCN",0.0199800468294562,4.52668439173647,0.473513311869589,0.637040714575649,0.717728315224201,-7.03417962835041,"Not Sig"
"DPPA3",-0.0162501188992814,3.27862049095187,-0.473485818464713,0.637060245747155,0.717728315224201,-7.03419268297628,"Not Sig"
"DPPA3P1",-0.0162501188992814,3.27862049095187,-0.473485818464713,0.637060245747155,0.717728315224201,-7.03419268297628,"Not Sig"
"DPPA3P2",-0.0162501188992814,3.27862049095187,-0.473485818464713,0.637060245747155,0.717728315224201,-7.03419268297628,"Not Sig"
"ANO2",0.0312725844272776,4.33586619213673,0.473374764387125,0.637139140595709,0.717751135580528,-7.03424540683649,"Not Sig"
"TNS3",0.048969402604909,10.6864932392882,0.473292819234119,0.637197358614894,0.717751135580528,-7.03428430310059,"Not Sig"
"ERCC4",0.0330501624514472,5.78200146596656,0.473284202960924,0.637203480187518,0.717751135580528,-7.0342883925303,"Not Sig"
"HHATL",0.0269829627554952,4.14471341300615,0.473249308805401,0.637228271570221,0.717751135580528,-7.03430495313234,"Not Sig"
"ATPSCKMT",-0.0241664151619698,8.52420194182993,-0.473192866487472,0.637268373231835,0.717751135580528,-7.03433173781945,"Not Sig"
"NCKAP5L",-0.0171930260042874,4.881466840351,-0.473187168202274,0.63727242186242,0.717751135580528,-7.03433444176257,"Not Sig"
"POGZ",-0.0308949765443423,7.00847704716166,-0.473066005335464,0.63735851066381,0.717812066893457,-7.03439192814664,"Not Sig"
"ADAMTS9-AS1",-0.0475169206349366,3.58401787376039,-0.472951476490127,0.637439890428789,0.717867688899954,-7.03444625351864,"Not Sig"
"TRAV10",-0.0241949383647801,4.36359077129893,-0.472689951303723,0.637625736777204,0.718040946880642,-7.0345702557704,"Not Sig"
"LINC01120",0.0157087146205726,4.17166537256851,0.472606946163757,0.637684727155748,0.718071340023477,-7.03460959841967,"Not Sig"
"TRPV2",0.0350852606499243,5.88835997394081,0.472532436874923,0.637737681662237,0.718094933702275,-7.03464490836428,"Not Sig"
"ZNF738",0.056693167644319,6.24064436188509,0.472249636130654,0.637938688134498,0.718285223696623,-7.03477887720553,"Not Sig"
"GKN1",-0.0232667183808051,4.42727235070668,-0.472040298935859,0.638087496318316,0.718411962544926,-7.03487799338232,"Not Sig"
"NRDC",0.0291540570375721,7.62339197991425,0.472001212706105,0.638115282565307,0.718411962544926,-7.03489649493788,"Not Sig"
"KRTAP1-5",-0.023017970616011,4.3055582821527,-0.471552128836455,0.638434571624269,0.718735367884657,-7.03510896045101,"Not Sig"
"PIGX",0.0363826273671606,7.90438687361072,0.471189745953404,0.638692267873876,0.718989404445989,-7.03528026028285,"Not Sig"
"DERL1",-0.0275774422971597,8.93540653860158,-0.470987556178528,0.638836067547851,0.719115206165658,-7.03537577925279,"Not Sig"
"SLC35G5",0.0216739025882573,6.16895466847622,0.470875181102043,0.638915995958187,0.719133027352817,-7.03542885011786,"Not Sig"
"SLC35G6",0.0216739025882573,6.16895466847622,0.470875181102043,0.638915995958187,0.719133027352817,-7.03542885011786,"Not Sig"
"SCAT1",0.0312375616735814,4.25245237237761,0.470693903335265,0.639044941405059,0.719242084575819,-7.035514434788,"Not Sig"
"CHST5",-0.120764150263565,8.57008278522846,-0.470610945725239,0.639103954032703,0.719272425746807,-7.03555358971361,"Not Sig"
"C7orf33",0.0181588645107591,3.868400845583,0.470189971833791,0.639403453346534,0.719573403362399,-7.03575217815401,"Not Sig"
"SLCO1B1",-0.0260362260660987,3.97513761612552,-0.469758117140281,0.639710755900684,0.719883131978709,-7.03595571573362,"Not Sig"
"LAGE3P1",0.0293614462328442,8.04901954171805,0.469640258810042,0.639794633385752,0.719941416104653,-7.03601123126282,"Not Sig"
"NLRP14",0.0218000988820926,5.22924306077139,0.469337077971542,0.640010422824297,0.720148123445713,-7.03615397670549,"Not Sig"
"LFNG",-0.0332218674045581,7.60291036137391,-0.469235306694965,0.640082865637179,0.720193522641161,-7.03620187271644,"Not Sig"
"PDK1",-0.0646204125726193,7.29477042281119,-0.468190650429164,0.640826674393365,0.720975890355309,-7.03669291563029,"Not Sig"
"NMRAL1",-0.0358604454806795,8.79132356580282,-0.468168474787682,0.640842467718554,0.720975890355309,-7.03670332753583,"Not Sig"
"C1orf35",0.0273095195127349,7.43582698157855,0.467891624473651,0.641039652355258,0.72116157421035,-7.03683327297476,"Not Sig"
"OVGP1",0.0429482311367924,6.95421381525111,0.467623211860976,0.641230851908288,0.721340506641102,-7.03695918498908,"Not Sig"
"POU2F1",0.0199878930989348,6.22072403117386,0.467538959730669,0.641290872598047,0.721371861350891,-7.03699869273266,"Not Sig"
"CHUK",0.0379772143079826,8.45321394035561,0.467407147166165,0.641384779828831,0.721441329118208,-7.03706048843905,"Not Sig"
"ZNF605",0.0365783127258039,4.9984217679765,0.467327608325504,0.641441448512714,0.721468905422396,-7.03709776905334,"Not Sig"
"HAS2",-0.0716024672160103,6.49398190148248,-0.466968876199013,0.641697059201018,0.72171388055485,-7.03726583179001,"Not Sig"
"RIMS4",-0.0178793782098481,4.94910460395894,-0.46693166372015,0.641723577023502,0.72171388055485,-7.03728325814691,"Not Sig"
"STAU2",-0.0196869400175848,6.26621069001772,-0.466638860472068,0.641932246489915,0.721912378037749,-7.03742032775629,"Not Sig"
"ZNF584",-0.026201150022219,7.04537832484339,-0.466446063440289,0.642069661132285,0.72203072697942,-7.0375105348752,"Not Sig"
"SERPINA7",-0.0527058773211451,4.62517183685345,-0.466323730808323,0.642156859267328,0.722092596597323,-7.03756775342301,"Not Sig"
"KIFBP",-0.0243911033816833,8.93001274587999,-0.4662057699174,0.642240945999121,0.722150961478968,-7.03762291303802,"Not Sig"
"POLN",0.018271386039479,6.04604447032107,0.465577730208148,0.642688713645709,0.722618231472469,-7.03791635652516,"Not Sig"
"PDCD2L",-0.0568318893416278,8.02642090138656,-0.464793535904617,0.643247998862986,0.723210835077991,-7.03828220870102,"Not Sig"
"PCNA",-0.0500710852974819,11.4872122020404,-0.464620480394248,0.643371449296078,0.723313389987208,-7.03836286207967,"Not Sig"
"QPRT",-0.101902778002421,8.77057608411251,-0.464430963854022,0.643506653817626,0.723429148547781,-7.0384511529192,"Not Sig"
"CSDC2",-0.0267119105284355,5.35051580314095,-0.463781250691076,0.643970262048147,0.723914067937397,-7.03875356537377,"Not Sig"
"ARFGEF1-DT",0.0152153210671622,3.51788280620332,0.463536886814863,0.644144666416806,0.724054233018621,-7.03886719683201,"Not Sig"
"IGHA1",-0.110873961039646,11.3822930196638,-0.463470919341333,0.644191751325092,0.724054233018621,-7.03889786210171,"Not Sig"
"IGHA2",-0.110873961039646,11.3822930196638,-0.463470919341333,0.644191751325092,0.724054233018621,-7.03889786210171,"Not Sig"
"PDZD4",-0.0222760726661244,5.54270851613816,-0.463216049152236,0.64437368098032,0.724222440647002,-7.03901629882742,"Not Sig"
"RUNDC3A-AS1",0.0148961848626215,3.35567507619873,0.462974180452745,0.644546350047624,0.72438022381642,-7.0391286338871,"Not Sig"
"LINC02844",0.020598657114173,3.82389386290959,0.46254303207652,0.644854193480937,0.724689900712113,-7.03932873443664,"Not Sig"
"CACNB3",-0.0368463466231388,7.00150546787383,-0.462230089429855,0.645077675872802,0.724868503672392,-7.03947385826009,"Not Sig"
"DIRAS1",0.0175049623976964,4.90562066830179,0.46220506297282,0.645095549478305,0.724868503672392,-7.03948545979291,"Not Sig"
"SNTA1",0.0333069911579242,7.02172694594949,0.46218478425213,0.645110032458562,0.724868503672392,-7.03949485995573,"Not Sig"
"GRIN2B",-0.0128083649161592,4.4754751802896,-0.462016617292438,0.64523014189806,0.724967160084651,-7.03957279762072,"Not Sig"
"GALNT7-DT",-0.0150638824632852,4.19474014921212,-0.461950128486829,0.645277632618338,0.724984217821094,-7.03960360434445,"Not Sig"
"CDY2A",0.0201995325300084,4.49158554807724,0.461580783772036,0.645541469934516,0.72520802262244,-7.03977465509407,"Not Sig"
"CDY2B",0.0201995325300084,4.49158554807724,0.461580783772036,0.645541469934516,0.72520802262244,-7.03977465509407,"Not Sig"
"POMZP3",0.092405882738376,7.39294159398096,0.461324224578589,0.645724766877951,0.725341311772844,-7.03989339253858,"Not Sig"
"ZP3",0.092405882738376,7.39294159398096,0.461324224578589,0.645724766877951,0.725341311772844,-7.03989339253858,"Not Sig"
"GPR26",-0.0107590384283851,4.28196196308968,-0.461263593661116,0.645768087416691,0.725353662388904,-7.03992144336801,"Not Sig"
"SRMS",-0.0218804072380347,4.24634537320987,-0.460890928744526,0.646034381797938,0.725616452756229,-7.0400937758205,"Not Sig"
"DUSP12",-0.0286910075293108,8.76981764375311,-0.460774133612838,0.646117849349472,0.725673878650222,-7.0401477571855,"Not Sig"
"FANCD2",0.0315651984479981,5.4277878069855,0.4604409724592,0.646355967616839,0.725870771937426,-7.04030166563036,"Not Sig"
"ERVK3-1",0.0517837730872195,8.23961121979522,0.460380245208115,0.646399374812298,0.725870771937426,-7.04032970749554,"Not Sig"
"ZNF8-ERVK3-1",0.0517837730872195,8.23961121979522,0.460380245208115,0.646399374812298,0.725870771937426,-7.04032970749554,"Not Sig"
"MIR124-1HG",0.0234930227338666,5.88324285170544,0.460347821254521,0.646422551612175,0.725870771937426,-7.0403446783133,"Not Sig"
"CLDN10-AS1",0.0196918240201396,3.45679865697048,0.459637892335751,0.646930099725061,0.726404348865625,-7.04067220436169,"Not Sig"
"OTX2",-0.0114452255283681,3.32853008151037,-0.459403703731443,0.647097564406806,0.726545710634137,-7.04078013705404,"Not Sig"
"TARP",0.0931743031980128,6.82028966667536,0.459280727320545,0.647185510234642,0.726545710634137,-7.04083679242426,"Not Sig"
"TRGC1",0.0931743031980128,6.82028966667536,0.459280727320545,0.647185510234642,0.726545710634137,-7.04083679242426,"Not Sig"
"TRGC2",0.0931743031980128,6.82028966667536,0.459280727320545,0.647185510234642,0.726545710634137,-7.04083679242426,"Not Sig"
"LNC-LBCS",0.0209404670782929,3.64682808812102,0.459032260207481,0.647363215264348,0.726708849232914,-7.04095121544588,"Not Sig"
"GPM6A",0.118274608005744,5.09854417308657,0.458916239943655,0.647446200593392,0.726765647579545,-7.04100462350315,"Not Sig"
"SIX1",-0.0303730687888981,4.47611076298635,-0.458764289230271,0.64755489248864,0.726847487229903,-7.04107455124375,"Not Sig"
"RSF1",-0.0267645126750526,7.86105253382632,-0.458723749113658,0.647583892539784,0.726847487229903,-7.04109320391712,"Not Sig"
"POTEH-AS1",-0.0164508833400787,3.33126839571873,-0.458629129228687,0.647651580242015,0.726887100937856,-7.04113673253095,"Not Sig"
"MGRN1",0.0234694617686309,8.40397703100905,0.458323363512562,0.647870334430112,0.72706456218673,-7.0412773348693,"Not Sig"
"ALPK3",0.0588190517333596,5.2166282939776,0.458235796587727,0.647932988198155,0.72706456218673,-7.04131758417833,"Not Sig"
"GINM1",-0.0421084590173493,10.0186190015972,-0.458230849650394,0.647936527786817,0.72706456218673,-7.04131985776291,"Not Sig"
"SLC4A8",0.0185582293542259,4.63641072153962,0.458226969143456,0.647939304338341,0.72706456218673,-7.04132164120499,"Not Sig"
"RIPK3",-0.0548437752543371,8.11596058845767,-0.458054515035636,0.6480627024518,0.727166665682365,-7.04140088420783,"Not Sig"
"VPS25",-0.0284571758020036,10.2148915894626,-0.45782834953241,0.648224548220098,0.727311897470412,-7.04150476271211,"Not Sig"
"LINC00624",-0.014395600197981,3.40257542987449,-0.457470255804726,0.648480837422074,0.727511216666171,-7.04166913184123,"Not Sig"
