"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"FGF7P8",NA,1.4939285850549,6.97245772431866,4.97879072371892,3.23564265133187e-06,3.13626719020457e-05,4.12883529630252,"Up"
"C11orf96",387763,1.00829344358852,10.3076745172673,3.90977313380022,0.000183254768463781,0.000959415247213904,0.293871365194438,"Up"
"PHLDA1",22822,1.3167641200097,7.79226433133739,6.38242905666328,8.35938802684597e-09,2.29591564179188e-07,9.87063632943215,"Up"
"CHRDL2",25884,1.07093429880822,6.44688767177768,4.08573086027397,9.79374788998338e-05,0.000564558742329372,0.884121629545411,"Up"
"CSTA",1475,1.34219172007171,8.28727230827008,5.70481894667546,1.59834029986967e-07,2.55449843224897e-06,7.01967060970546,"Up"
"GPX7",2882,1.33262033888719,6.82239376507179,6.68534993508839,2.15866854131305e-09,7.81263925782638e-08,11.1820111681538,"Up"
"REG3A",5068,2.68179793209439,6.45052641881251,6.72875048093584,1.77541937406618e-09,6.67313824701356e-08,11.3714578925545,"Up"
"UNC5CL",222643,1.52567101665224,6.79947964762987,6.22857246190917,1.6502355732878e-08,3.96887845970042e-07,9.21255322635826,"Up"
"EGR3",1960,1.24817741563674,7.75051616947396,3.93528300387973,0.000167512647053568,0.000886513275291277,0.378338739016418,"Up"
"TREM1",54210,1.43494032878945,6.47213460901776,3.95055575014199,0.000158716189632427,0.000847047628249232,0.429090948182591,"Up"
"PRRX1",5396,1.5382794512194,5.76649096006035,6.97355179516301,5.85875235166509e-10,2.82112755405607e-08,12.4465920503089,"Up"
"IGKJ5",NA,1.66218242516311,6.68275259687415,6.2085453366535,1.80226334837106e-08,4.2346583533087e-07,9.12732034418129,"Up"
"IGKJ4",NA,1.66218242516311,6.68275259687415,6.2085453366535,1.80226334837106e-08,4.2346583533087e-07,9.12732034418129,"Up"
"IGKJ3",NA,1.66218242516311,6.68275259687415,6.2085453366535,1.80226334837106e-08,4.2346583533087e-07,9.12732034418129,"Up"
"IGKJ2",NA,1.66218242516311,6.68275259687415,6.2085453366535,1.80226334837106e-08,4.2346583533087e-07,9.12732034418129,"Up"
"IGKV4-1",NA,1.20017366882021,11.678650059551,4.06205649774807,0.000106652227615679,0.000605405852635525,0.803679557866623,"Up"
"RGS18",64407,1.23092067052267,7.33358166505824,5.80315818551516,1.04955426828892e-07,1.79641100123074e-06,7.42531028595073,"Up"
"CXCL8",3576,3.07899834963302,9.21479195902903,6.22337816847611,1.68840388533317e-08,4.03043561521181e-07,9.19043725789808,"Up"
"TRIB2",28951,1.08966861883702,6.80816086120043,7.99547233576271,5.24622257354395e-12,6.5765356607683e-10,17.0264284370805,"Up"
"IGKV1D-37",NA,1.03144169624129,12.0023925751554,3.94355024213793,0.000162694725221391,0.000863663813400234,0.405794406972751,"Up"
"IGKV2D-28",NA,1.36692284565216,11.4834241502643,4.52309379503823,1.92886865208138e-05,0.000142140833116762,2.42437686093266,"Up"
"IGKV1D-17",NA,1.31432944152749,11.7107563690812,4.91446460537655,4.18487847296071e-06,3.88035074606469e-05,3.88260340292778,"Up"
"ACP3",55,1.06417086958319,6.7358827066922,7.65705772002759,2.531839814741e-11,2.27247814411894e-09,15.4968200152855,"Up"
"NFKBIZ",64332,1.31180789604765,9.12231461838814,8.2935975900825,1.30220139803795e-12,2.28282009145106e-10,18.3809701182095,"Up"
"CD3D",915,1.03639807651188,9.11692217857423,5.31285038112754,8.29387832502563e-07,9.98424547935891e-06,5.43472761202375,"Up"
"DAPP1",27071,1.11687700866944,7.00517209626462,8.50807231914143,4.76529559958602e-13,1.1138382079074e-10,19.3583090830987,"Up"
"SNHG33",NA,1.00337176732012,7.14120909727755,7.7261345229076,1.83760380856313e-11,1.77732723535983e-09,15.8082076414792,"Up"
"CTHRC1",115908,2.52736364474131,8.65750575028844,6.41163991939347,7.34235319514236e-09,2.06459979130074e-07,9.99621415816789,"Up"
"LDB2",9079,1.15783594459032,7.64943342571497,6.22519449006219,1.67495920421071e-08,4.01542837428249e-07,9.19816991711581,"Up"
"APOL1",8542,1.88143916335206,8.64920161234954,7.72312803665009,1.86343289074652e-11,1.78690472801116e-09,15.7946451872099,"Up"
"SLCO4A1",28231,1.21312156427218,8.0180099607546,4.99572441325036,3.0229568554629e-06,2.97041514232063e-05,4.19394670376828,"Up"
"CCL21",6366,1.58834131907229,7.80782616135314,4.4785890865458,2.28516413929176e-05,0.000164085753989017,2.263139370581,"Up"
"LCN2",3934,4.1506148753293,12.105954223263,11.742595917805,1.36310716094716e-19,1.52933807922466e-15,33.9842434173835,"Up"
"CD52",1043,1.25170497287441,9.2371126416923,4.8175673568531,6.14622453048097e-06,5.4008236006801e-05,3.51507187329715,"Up"
"MCUB",55013,1.00889387856015,8.43575123477709,7.30324111924647,1.2969580744516e-10,8.43762143932553e-09,13.9100912004095,"Up"
"CD38",952,1.86905965356794,7.96703104304493,7.32637403279974,1.16609162735455e-10,7.80343444030931e-09,14.0133662592442,"Up"
"TNIP3",79931,4.05122223657045,5.9105773419574,10.0685217017674,3.1353747817135e-16,5.02533390906209e-13,26.4787883595879,"Up"
"ALDOB",229,1.42774225783128,6.32399648584034,4.29597324244095,4.5370406652169e-05,0.000293983989277511,1.61199645716101,"Up"
"C5AR1",728,1.01276581434748,7.22774886828716,3.98214808094617,0.000141902977947584,0.000771730713079456,0.534502997880254,"Up"
"IFI6",2537,1.10735985961815,9.3784270702101,4.5231022092172,1.928806673789e-05,0.000142140833116762,2.42440743719385,"Up"
"PTGS2",5743,1.55269047112337,7.12601775785514,4.12839504053086,8.39298533815991e-05,0.000497307097974571,1.02987784677247,"Up"
"CXCR4",7852,1.23323058732758,9.22448697556963,5.08855141016017,2.07828825895866e-06,2.16603391745348e-05,4.55298849421224,"Up"
"DMBT1",1755,2.71907584773074,10.6590361446192,5.90255511285356,6.84149827256777e-08,1.2552443151116e-06,7.83831377249535,"Up"
"IL1RN",3557,1.30360526959326,6.21763220129744,6.32290317727886,1.08825088574944e-08,2.85271747959483e-07,9.61535185937098,"Up"
"AQP9",366,1.89902183583759,7.86486658029104,5.31504403737844,8.2189675581506e-07,9.90771757888998e-06,5.4434463007233,"Up"
"NKG7",4818,1.0568042067929,6.87806781437226,5.32533518337493,7.8762937450118e-07,9.59284268988817e-06,5.48437236938809,"Up"
"LIPG",9388,1.23880848952451,8.13596651279766,5.80702829659419,1.03226503868586e-07,1.77222610582035e-06,7.44133534124913,"Up"
"GZMK",3003,1.35419325926849,7.59914096500607,4.76330866878859,7.60931376117224e-06,6.46028722992599e-05,3.31108633672427,"Up"
"PSAT1",29968,1.41207242598359,7.65471627859245,6.71588317652652,1.88140923150852e-09,6.9780069001355e-08,11.3152527625465,"Up"
"DDIT4",54541,1.69886013226074,10.4249857197285,8.21293819543187,1.89946439334558e-12,3.11110084104244e-10,18.013969861864,"Up"
"CXCL2",2920,2.13658597165227,7.09177930201752,9.4830619857212,4.88055278307055e-15,3.04207566387e-12,23.8118743693572,"Up"
"OLFML2B",25903,1.16567193878031,7.03099030548033,5.3460781139968,7.22759871552112e-07,8.95527816552062e-06,5.5669825768997,"Up"
"KLK10",5655,1.20672208813154,5.70802918490754,3.87874959136643,0.000204309552435766,0.00105221529655868,0.19166209308738,"Up"
"HHEX",3087,1.21354469090004,6.58925267750814,6.48894330284009,5.20421667696656e-09,1.57807321641152e-07,10.3294786613549,"Up"
